"TaxonName","Year","Journal","NumPapers","PropEffortAllTaxa","PropEffortSpecificTaxa"
"Microbe","2005","Biodiversity and Conservation",1,0.015625,0.0149253731343284
"Microbe","2006","Biodiversity and Conservation",0,0,0
"Microbe","2007","Biodiversity and Conservation",0,0,0
"Microbe","2008","Biodiversity and Conservation",1,0.0169491525423729,0.0149253731343284
"Microbe","2009","Biodiversity and Conservation",0,0,0
"Microbe","2010","Biodiversity and Conservation",0,0,0
"Microbe","2011","Biodiversity and Conservation",0,0,0
"Microbe","2012","Biodiversity and Conservation",0,0,0
"Microbe","2013","Biodiversity and Conservation",0,0,0
"Microbe","2014","Biodiversity and Conservation",1,0.025,0.0188679245283019
"Microbe","2015","Biodiversity and Conservation",0,0,0
"Microbe","2000","Conservation Biology",0,0,0
"Microbe","2001","Conservation Biology",0,0,0
"Microbe","2002","Conservation Biology",0,0,0
"Microbe","2003","Conservation Biology",0,0,0
"Microbe","2004","Conservation Biology",0,0,0
"Microbe","2005","Conservation Biology",0,0,0
"Microbe","2006","Conservation Biology",0,0,0
"Microbe","2007","Conservation Biology",0,0,0
"Microbe","2008","Conservation Biology",0,0,0
"Microbe","2009","Conservation Biology",0,0,0
"Microbe","2010","Conservation Biology",0,0,0
"Microbe","2011","Conservation Biology",0,0,0
"Microbe","2012","Conservation Biology",0,0,0
"Microbe","2013","Conservation Biology",0,0,0
"Microbe","2014","Conservation Biology",0,0,0
"Microbe","2015","Conservation Biology",0,0,0
"Microbe","2009","Conservation Letters",0,0,0
"Microbe","2010","Conservation Letters",0,0,0
"Microbe","2011","Conservation Letters",0,0,0
"Microbe","2012","Conservation Letters",0,0,0
"Microbe","2013","Conservation Letters",0,0,0
"Microbe","2014","Conservation Letters",0,0,0
"Microbe","2015","Conservation Letters",0,0,0
"Other","AllYears","AllJournals",26,0.00809968847352025,0.0100308641975309
"Other","AllYears","Biological Conservation",0,0,0
"Other","AllYears","Biodiversity and Conservation",10,0.0101626016260163,0.0121802679658952
"Other","AllYears","Conservation Biology",10,0.0101626016260163,0.0134952766531714
"Other","AllYears","Conservation Letters",6,0.0232558139534884,0.0392156862745098
"Other","2000","AllJournals",3,0.0149253731343284,0.0196078431372549
"Other","2001","AllJournals",1,0.00497512437810945,0.00581395348837209
"Other","2002","AllJournals",2,0.00995024875621891,0.0119760479041916
"Other","2003","AllJournals",0,0,0
"Other","2004","AllJournals",1,0.00497512437810945,0.00591715976331361
"Other","2005","AllJournals",0,0,0
"Other","2006","AllJournals",2,0.00995024875621891,0.0117647058823529
"Other","2007","AllJournals",0,0,0
"Other","2008","AllJournals",2,0.00995024875621891,0.0115606936416185
"Other","2009","AllJournals",3,0.015,0.0201342281879195
"Other","2010","AllJournals",2,0.0100502512562814,0.0142857142857143
"Other","2011","AllJournals",3,0.0150753768844221,0.0197368421052632
"Other","2012","AllJournals",4,0.0199004975124378,0.0240963855421687
"Other","2013","AllJournals",2,0.00995024875621891,0.0142857142857143
"Other","2014","AllJournals",0,0,0
"Other","2015","AllJournals",1,0.0050251256281407,0.00671140939597315
"Other","2000","Biological Conservation",0,0,0
"Other","2001","Biological Conservation",0,0,0
"Other","2002","Biological Conservation",0,0,0
"Other","2003","Biological Conservation",0,0,0
"Other","2004","Biological Conservation",0,0,0
"Other","2005","Biological Conservation",0,0,0
"Other","2006","Biological Conservation",0,0,0
"Other","2007","Biological Conservation",0,0,0
"Other","2008","Biological Conservation",0,0,0
"Other","2009","Biological Conservation",0,0,0
"Other","2010","Biological Conservation",0,0,0
"Other","2011","Biological Conservation",0,0,0
"Other","2012","Biological Conservation",0,0,0
"Other","2013","Biological Conservation",0,0,0
"Other","2014","Biological Conservation",0,0,0
"Other","2015","Biological Conservation",0,0,0
"Other","2000","Biodiversity and Conservation",3,0.0612244897959184,0.0447761194029851
"Other","2001","Biodiversity and Conservation",1,0.0169491525423729,0.0149253731343284
"Other","2002","Biodiversity and Conservation",1,0.0181818181818182,0.0149253731343284
"Other","2003","Biodiversity and Conservation",0,0,0
"Other","2004","Biodiversity and Conservation",1,0.0192307692307692,0.0149253731343284
"Other","2005","Biodiversity and Conservation",0,0,0
"Other","2006","Biodiversity and Conservation",0,0,0
"Other","2007","Biodiversity and Conservation",0,0,0
"Other","2008","Biodiversity and Conservation",1,0.0169491525423729,0.0149253731343284
"Other","2009","Biodiversity and Conservation",1,0.0185185185185185,0.0161290322580645
"Other","2010","Biodiversity and Conservation",1,0.0263157894736842,0.0192307692307692
"Other","2011","Biodiversity and Conservation",1,0.0232558139534884,0.0196078431372549
"Other","2012","Biodiversity and Conservation",0,0,0
"Other","2013","Biodiversity and Conservation",0,0,0
"Other","2014","Biodiversity and Conservation",0,0,0
"Other","2015","Biodiversity and Conservation",0,0,0
"Other","2000","Conservation Biology",0,0,0
"Other","2001","Conservation Biology",0,0,0
"Other","2002","Conservation Biology",1,0.0192307692307692,0.0149253731343284
"Other","2003","Conservation Biology",0,0,0
"Other","2004","Conservation Biology",0,0,0
"Other","2005","Conservation Biology",0,0,0
"Other","2006","Conservation Biology",2,0.0384615384615385,0.0298507462686567
"Other","2007","Conservation Biology",0,0,0
"Other","2008","Conservation Biology",1,0.0196078431372549,0.0149253731343284
"Other","2009","Conservation Biology",1,0.025,0.0158730158730159
"Other","2010","Conservation Biology",1,0.03125,0.0192307692307692
"Other","2011","Conservation Biology",1,0.0263157894736842,0.0196078431372549
"Other","2012","Conservation Biology",1,0.0222222222222222,0.0196078431372549
"Other","2013","Conservation Biology",1,0.0294117647058824,0.0192307692307692
"Other","2014","Conservation Biology",0,0,0
"Other","2015","Conservation Biology",1,0.0263157894736842,0.0166666666666667
"Other","2009","Conservation Letters",1,0.166666666666667,0.0769230769230769
"Other","2010","Conservation Letters",0,0,0
"Other","2011","Conservation Letters",1,0.04,0.0217391304347826
"Other","2012","Conservation Letters",3,0.09375,0.0625
"Other","2013","Conservation Letters",1,0.0434782608695652,0.0222222222222222
"Other","2014","Conservation Letters",0,0,0
"Other","2015","Conservation Letters",0,0,0
